workflow_id,display_name,version,active,classifications_count,pairwise,grouped,prioritized,primary_language,first_task,tutorial_subject_id,retired_set_member_subjects_count,tasks,retirement,aggregation,strings,minor_version
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""Hit the play button underneath the interface to "",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",39
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""Hit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence."",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",40
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""Hit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface."",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",41
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""https://panoptes-uploads.zooniverse.org/tutorial_attached_image/fd25ac64-65a4-4014-bff8-e83b29f3c738.mp4\nHit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface."",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",42
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""https://panoptes-uploads.zooniverse.org/tutorial_attached_image/fd25ac64-65a4-4014-bff8-e83b29f3c738.mp4\n\n\nHit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface."",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",43
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""https://panoptes-uploads.zooniverse.org/tutorial_attached_image/fd25ac64-65a4-4014-bff8-e83b29f3c738.mp4\n\nHit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface."",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",44
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""https://panoptes-uploads.zooniverse.org/tutorial_attached_image/fd25ac64-65a4-4014-bff8-e83b29f3c738.mp4\n\nHit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface.\n\n![good-classification small.PNG](https://panoptes-uploads.zooniverse.org/project_attached_image/e0c46c04-caf0-4464-b79b-1773a35f46cc.png)"",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",45
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""https://panoptes-uploads.zooniverse.org/tutorial_attached_image/fd25ac64-65a4-4014-bff8-e83b29f3c738.mp4\n\nHit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface.\n\nThe image below shows an example of a jet annotated with a rectangular box: \n![good-classification small.PNG](https://panoptes-uploads.zooniverse.org/project_attached_image/e0c46c04-caf0-4464-b79b-1773a35f46cc.png)"",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",46
13958,Prototype single workflow,27,false,13,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":""true""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""next"":""T3"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#ff0000"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[{""type"":""rotateRectangle"",""color"":""#00ff00"",""label"":""T3.tools.0.label"",""details"":[]}],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":""Hit the play button underneath the interface to watch the sequences of images all the way through to decide if you see a solar jet anywhere in the sequence. If you see a loop or a \""rainbow\"" type structure - those are NOT jets - we are only interested in structures that shoot out away from the solar surface.\n\nThe image below shows an example of a jet annotated with a rectangular box: \n![good-classification small.PNG](https://panoptes-uploads.zooniverse.org/project_attached_image/e0c46c04-caf0-4464-b79b-1773a35f46cc.png)\n\nMore details are available in the tutorial!"",""T1.help"":""This is to mark the time stamp for the beginning of the jet. If the jet seems like it starts before this video sequence begins, just mark the base of the jet in the first image in the sequence."",""T2.help"":""This is to mark the time stamp for the end of the jet. If the jet seems like it ends after this video sequence finishes, just mark the base of the jet in the last image in the sequence."",""T3.help"":""You can rotate the box tool to help enclose the full length of the jet in the smallest possible box."",""T0.question"":""Do you see a solar jet in the video clip?"",""T1.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *start* of each jet."",""T2.instruction"":""Mark the position of the *base* of the jet in the frame containing the  *end* of each jet."",""T3.instruction"":""On the frame with maximum jet length, draw a box from the base of the jet to the tip of the jet."",""T1.tools.0.label"":""Start."",""T2.tools.0.label"":""End."",""T3.tools.0.label"":""Jet extent tool."",""T0.answers.0.label"":""Yes."",""T0.answers.1.label"":""No.""}",47
15803,Charlie_Test_1,1,false,0,false,false,false,en,"",,0,{},"{""criteria"":""classification_count"",""options"":{""count"":15}}",{},{},1
15803,Charlie_Test_1,2,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""Enter a question.""}",2
15803,Charlie_Test_1,2,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""See A Jet?""}",3
15803,Charlie_Test_1,3,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""See A Jet?"",""T0.answers.0.label"":""Enter an answer""}",4
15803,Charlie_Test_1,3,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""}],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""See A Jet?"",""T0.answers.0.label"":""Yes""}",5
15803,Charlie_Test_1,4,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""See A Jet?"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""Enter an answer""}",6
15803,Charlie_Test_1,4,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T0.question"":""See A Jet?"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",7
15803,Charlie_Test_1,5,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""type"":""drawing"",""tools"":[],""instruction"":""T1.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",8
15803,Charlie_Test_1,6,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""type"":""drawing"",""tools"":[],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[],""instruction"":""T2.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",9
15803,Charlie_Test_1,7,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""type"":""drawing"",""tools"":[],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T3.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T3.instruction"":""Bounding Boxes\n"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",10
15803,Charlie_Test_1,8,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T3.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T3.instruction"":""Bounding Boxes\n"",""T1.tools.0.label"":""Tool name"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",11
15803,Charlie_Test_1,9,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""type"":""drawing"",""tools"":[{""max"":""5"",""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T3.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T3.instruction"":""Bounding Boxes\n"",""T1.tools.0.label"":""Start"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",12
15803,Charlie_Test_1,10,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""max"":""5"",""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T3.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T3.instruction"":""Bounding Boxes\n"",""T1.tools.0.label"":""Start"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",12
15803,Charlie_Test_1,11,false,0,false,false,false,en,T0,,0,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""label"":""T0.answers.0.label""},{""label"":""T0.answers.1.label""}],""question"":""T0.question""},""T1"":{""help"":""T1.help"",""next"":""T2"",""type"":""drawing"",""tools"":[{""max"":""5"",""type"":""point"",""color"":""#00ff00"",""label"":""T1.tools.0.label"",""details"":[]}],""instruction"":""T1.instruction""},""T2"":{""help"":""T2.help"",""type"":""drawing"",""tools"":[{""type"":""point"",""color"":""#00ff00"",""label"":""T2.tools.0.label"",""details"":[]}],""instruction"":""T2.instruction""},""T3"":{""help"":""T3.help"",""type"":""drawing"",""tools"":[],""instruction"":""T3.instruction""}}","{""criteria"":""classification_count"",""options"":{""count"":15}}",{},"{""T0.help"":"""",""T1.help"":"""",""T2.help"":"""",""T3.help"":"""",""T0.question"":""See A Jet?"",""T1.instruction"":""Start Point/Frame\n"",""T2.instruction"":""End Point/Frame\n"",""T3.instruction"":""Bounding Boxes\n"",""T1.tools.0.label"":""Start"",""T2.tools.0.label"":""Tool name"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No\n""}",13
